2018-04-27 08:53:29.6987 [TRACE] :  >--------------- Program start -----------------
2018-04-27 15:35:51.3983 [WARN] :  >连接未成功。
2018-04-27 15:35:52.4747 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 39 次重连...
2018-04-27 15:35:54.3944 [WARN] :  >连接未成功。
2018-04-27 15:35:55.4708 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 40 次重连...
2018-04-27 15:35:57.4208 [WARN] :  >连接未成功。
2018-04-27 15:35:58.5128 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 41 次重连...
2018-04-27 15:36:00.4004 [WARN] :  >连接未成功。
2018-04-27 15:36:01.4768 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 42 次重连...
2018-04-27 15:36:03.3956 [WARN] :  >连接未成功。
2018-04-27 15:36:04.4720 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 43 次重连...
2018-04-27 15:36:06.3908 [WARN] :  >连接未成功。
2018-04-27 15:36:07.4672 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 44 次重连...
2018-04-27 15:36:09.4016 [WARN] :  >连接未成功。
2018-04-27 15:36:10.4779 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 45 次重连...
2018-04-27 15:36:12.3967 [WARN] :  >连接未成功。
2018-04-27 15:36:13.4731 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 46 次重连...
2018-04-27 15:36:15.3919 [WARN] :  >连接未成功。
2018-04-27 15:36:16.4683 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 47 次重连...
2018-04-27 15:36:18.4027 [WARN] :  >连接未成功。
2018-04-27 15:36:19.4791 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 48 次重连...
2018-04-27 15:36:21.3979 [WARN] :  >连接未成功。
2018-04-27 15:36:22.4743 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 49 次重连...
2018-04-27 15:36:24.3931 [WARN] :  >连接未成功。
2018-04-27 15:36:25.4694 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 50 次重连...
2018-04-27 15:36:27.4038 [WARN] :  >连接未成功。
2018-04-27 15:36:28.4802 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 51 次重连...
2018-04-27 15:36:30.3990 [WARN] :  >连接未成功。
2018-04-27 15:36:31.4754 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 52 次重连...
2018-04-27 15:36:33.3942 [WARN] :  >连接未成功。
2018-04-27 15:36:34.4706 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 53 次重连...
2018-04-27 15:36:36.4004 [WARN] :  >连接未成功。
2018-04-27 15:36:37.4768 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 54 次重连...
2018-04-27 15:36:39.3956 [WARN] :  >连接未成功。
2018-04-27 15:36:40.4372 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 55 次重连...
2018-04-27 15:36:42.4038 [WARN] :  >连接未成功。
2018-04-27 15:36:43.4801 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 56 次重连...
2018-04-27 15:36:45.3989 [WARN] :  >连接未成功。
2018-04-27 15:36:46.4753 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 57 次重连...
2018-04-27 15:36:48.3941 [WARN] :  >连接未成功。
2018-04-27 15:36:49.4705 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 58 次重连...
2018-04-27 15:36:51.4049 [WARN] :  >连接未成功。
2018-04-27 15:36:52.4813 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 59 次重连...
2018-04-27 15:36:54.4001 [WARN] :  >连接未成功。
2018-04-27 15:36:55.4765 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 60 次重连...
2018-04-27 15:36:57.3953 [WARN] :  >连接未成功。
2018-04-27 15:36:58.4716 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 61 次重连...
2018-04-27 15:37:00.3904 [WARN] :  >连接未成功。
2018-04-27 15:37:01.4668 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 62 次重连...
2018-04-27 15:37:03.4012 [WARN] :  >连接未成功。
2018-04-27 15:37:04.4776 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 63 次重连...
2018-04-27 15:37:06.3964 [WARN] :  >连接未成功。
2018-04-27 15:37:07.4728 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 64 次重连...
2018-04-27 15:37:09.3916 [WARN] :  >连接未成功。
2018-04-27 15:37:10.4680 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 65 次重连...
2018-04-27 15:37:12.4024 [WARN] :  >连接未成功。
2018-04-27 15:37:13.4788 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 66 次重连...
2018-04-27 15:37:15.3975 [WARN] :  >连接未成功。
2018-04-27 15:37:16.4739 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 67 次重连...
2018-04-27 15:37:18.3927 [WARN] :  >连接未成功。
2018-04-27 15:37:19.4691 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 68 次重连...
2018-04-27 15:37:21.4035 [WARN] :  >连接未成功。
2018-04-27 15:37:22.4799 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 69 次重连...
2018-04-27 15:37:24.3987 [WARN] :  >连接未成功。
2018-04-27 15:37:25.4751 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 70 次重连...
2018-04-27 15:37:27.3939 [WARN] :  >连接未成功。
2018-04-27 15:37:28.4703 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 71 次重连...
2018-04-27 15:37:30.4046 [WARN] :  >连接未成功。
2018-04-27 15:37:31.4810 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 72 次重连...
2018-04-27 15:37:33.3998 [WARN] :  >连接未成功。
2018-04-27 15:37:34.4762 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 73 次重连...
2018-04-27 15:37:36.3950 [WARN] :  >连接未成功。
2018-04-27 15:37:37.4714 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 74 次重连...
2018-04-27 15:37:39.3902 [WARN] :  >连接未成功。
2018-04-27 15:37:40.4666 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 75 次重连...
2018-04-27 15:37:42.4010 [WARN] :  >连接未成功。
2018-04-27 15:37:43.4774 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 76 次重连...
2018-04-27 15:37:45.3961 [WARN] :  >连接未成功。
2018-04-27 15:37:46.4725 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 77 次重连...
2018-04-27 15:37:48.3913 [WARN] :  >连接未成功。
2018-04-27 15:37:49.4677 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 78 次重连...
2018-04-27 15:37:51.4021 [WARN] :  >连接未成功。
2018-04-27 15:37:52.4785 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 79 次重连...
2018-04-27 15:37:54.3973 [WARN] :  >连接未成功。
2018-04-27 15:37:55.4737 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 80 次重连...
2018-04-27 15:37:57.3925 [WARN] :  >连接未成功。
2018-04-27 15:37:58.4689 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 81 次重连...
2018-04-27 15:38:00.4033 [WARN] :  >连接未成功。
2018-04-27 15:38:01.4796 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 82 次重连...
2018-04-27 15:38:03.3984 [WARN] :  >连接未成功。
2018-04-27 15:38:04.4748 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 83 次重连...
2018-04-27 15:38:06.3936 [WARN] :  >连接未成功。
2018-04-27 15:38:07.4700 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 84 次重连...
2018-04-27 15:38:09.4044 [WARN] :  >连接未成功。
2018-04-27 15:38:10.4808 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 85 次重连...
2018-04-27 15:38:12.3996 [WARN] :  >连接未成功。
2018-04-27 15:38:13.4760 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 86 次重连...
2018-04-27 15:38:15.3948 [WARN] :  >连接未成功。
2018-04-27 15:38:16.4711 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 87 次重连...
2018-04-27 15:38:18.3899 [WARN] :  >连接未成功。
2018-04-27 15:38:19.4663 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 88 次重连...
2018-04-27 15:38:21.4007 [WARN] :  >连接未成功。
2018-04-27 15:38:22.4771 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 89 次重连...
2018-04-27 15:38:24.3959 [WARN] :  >连接未成功。
2018-04-27 15:38:25.4723 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 90 次重连...
2018-04-27 15:38:27.3911 [WARN] :  >连接未成功。
2018-04-27 15:38:28.4675 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 91 次重连...
2018-04-27 15:38:30.4019 [WARN] :  >连接未成功。
2018-04-27 15:38:31.4783 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 92 次重连...
2018-04-27 15:38:33.3970 [WARN] :  >连接未成功。
2018-04-27 15:38:34.4734 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 93 次重连...
2018-04-27 15:38:36.3922 [WARN] :  >连接未成功。
2018-04-27 15:38:37.4686 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 94 次重连...
2018-04-27 15:38:39.4030 [WARN] :  >连接未成功。
2018-04-27 15:38:40.4794 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 95 次重连...
2018-04-27 15:38:42.3982 [WARN] :  >连接未成功。
2018-04-27 15:38:43.4746 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 96 次重连...
2018-04-27 15:38:45.3934 [WARN] :  >连接未成功。
2018-04-27 15:38:46.4698 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 97 次重连...
2018-04-27 15:38:48.4041 [WARN] :  >连接未成功。
2018-04-27 15:38:49.4805 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 98 次重连...
2018-04-27 15:38:51.3993 [WARN] :  >连接未成功。
2018-04-27 15:38:52.4757 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 99 次重连...
2018-04-27 15:38:54.3945 [WARN] :  >连接未成功。
2018-04-27 15:38:55.4709 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 100 次重连...
2018-04-27 15:38:57.3897 [WARN] :  >连接未成功。
2018-04-27 15:38:58.4661 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 101 次重连...
2018-04-27 15:39:00.4005 [WARN] :  >连接未成功。
2018-04-27 15:39:01.4769 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 102 次重连...
2018-04-27 15:39:03.3956 [WARN] :  >连接未成功。
2018-04-27 15:39:04.4720 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 103 次重连...
2018-04-27 15:39:06.3908 [WARN] :  >连接未成功。
2018-04-27 15:39:07.4672 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 104 次重连...
2018-04-27 15:39:09.4016 [WARN] :  >连接未成功。
2018-04-27 15:39:10.4780 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 105 次重连...
2018-04-27 15:39:12.3968 [WARN] :  >连接未成功。
2018-04-27 15:39:13.4732 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 106 次重连...
2018-04-27 15:39:15.3920 [WARN] :  >连接未成功。
2018-04-27 15:39:16.4684 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 107 次重连...
2018-04-27 15:39:18.4028 [WARN] :  >连接未成功。
2018-04-27 15:39:19.4791 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 108 次重连...
2018-04-27 15:39:21.3979 [WARN] :  >连接未成功。
2018-04-27 15:39:22.4743 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 109 次重连...
2018-04-27 15:39:24.3931 [WARN] :  >连接未成功。
2018-04-27 15:39:25.4695 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 110 次重连...
2018-04-27 15:39:27.4039 [WARN] :  >连接未成功。
2018-04-27 15:39:28.4803 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 111 次重连...
2018-04-27 15:39:30.3991 [WARN] :  >连接未成功。
2018-04-27 15:39:31.4755 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 112 次重连...
2018-04-27 15:39:33.3943 [WARN] :  >连接未成功。
2018-04-27 15:39:34.4706 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 113 次重连...
2018-04-27 15:39:36.3894 [WARN] :  >连接未成功。
2018-04-27 15:39:37.4658 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 114 次重连...
2018-04-27 15:39:39.4002 [WARN] :  >连接未成功。
2018-04-27 15:39:40.4766 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 115 次重连...
2018-04-27 15:39:42.3954 [WARN] :  >连接未成功。
2018-04-27 15:39:43.4718 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 116 次重连...
2018-04-27 15:39:45.3906 [WARN] :  >连接未成功。
2018-04-27 15:39:46.4670 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 117 次重连...
2018-04-27 15:39:48.4014 [WARN] :  >连接未成功。
2018-04-27 15:39:49.4778 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 118 次重连...
2018-04-27 15:39:51.3965 [WARN] :  >连接未成功。
2018-04-27 15:39:52.4729 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 119 次重连...
2018-04-27 15:39:54.3917 [WARN] :  >连接未成功。
2018-04-27 15:39:55.4681 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 120 次重连...
2018-04-27 15:39:57.4025 [WARN] :  >连接未成功。
2018-04-27 15:39:58.4789 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 121 次重连...
2018-04-27 15:40:00.3977 [WARN] :  >连接未成功。
2018-04-27 15:40:01.4741 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 122 次重连...
2018-04-27 15:40:03.3929 [WARN] :  >连接未成功。
2018-04-27 15:40:04.4693 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 123 次重连...
2018-04-27 15:40:06.4036 [WARN] :  >连接未成功。
2018-04-27 15:40:07.4800 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 124 次重连...
2018-04-27 15:40:09.3988 [WARN] :  >连接未成功。
2018-04-27 15:40:10.4752 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 125 次重连...
2018-04-27 15:40:12.3940 [WARN] :  >连接未成功。
2018-04-27 15:40:13.4704 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 126 次重连...
2018-04-27 15:40:15.3892 [WARN] :  >连接未成功。
2018-04-27 15:40:16.4656 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 127 次重连...
2018-04-27 15:40:18.4000 [WARN] :  >连接未成功。
2018-04-27 15:40:19.4764 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 128 次重连...
2018-04-27 15:40:21.3951 [WARN] :  >连接未成功。
2018-04-27 15:40:22.4715 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 129 次重连...
2018-04-27 15:40:24.3903 [WARN] :  >连接未成功。
2018-04-27 15:40:25.4667 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 130 次重连...
2018-04-27 15:40:27.4011 [WARN] :  >连接未成功。
2018-04-27 15:40:28.4775 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 131 次重连...
2018-04-27 15:40:30.3963 [WARN] :  >连接未成功。
2018-04-27 15:40:31.4727 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 132 次重连...
2018-04-27 15:40:33.3915 [WARN] :  >连接未成功。
2018-04-27 15:40:34.4679 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 133 次重连...
2018-04-27 15:40:36.4023 [WARN] :  >连接未成功。
2018-04-27 15:40:37.4786 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 134 次重连...
2018-04-27 15:40:39.3974 [WARN] :  >连接未成功。
2018-04-27 15:40:40.4738 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 135 次重连...
2018-04-27 15:40:42.3926 [WARN] :  >连接未成功。
2018-04-27 15:40:43.4690 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 136 次重连...
2018-04-27 15:40:45.4034 [WARN] :  >连接未成功。
2018-04-27 15:40:46.4798 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 137 次重连...
2018-04-27 15:40:48.3986 [WARN] :  >连接未成功。
2018-04-27 15:40:49.4750 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 138 次重连...
2018-04-27 15:40:51.3920 [WARN] :  >连接未成功。
2018-04-27 15:40:52.4684 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 139 次重连...
2018-04-27 15:40:54.4027 [WARN] :  >连接未成功。
2018-04-27 15:40:55.4791 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 140 次重连...
2018-04-27 15:40:57.3979 [WARN] :  >连接未成功。
2018-04-27 15:40:58.4743 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 141 次重连...
2018-04-27 15:41:00.3931 [WARN] :  >连接未成功。
2018-04-27 15:41:01.4695 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 142 次重连...
2018-04-27 15:41:03.3883 [WARN] :  >连接未成功。
2018-04-27 15:41:04.4647 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 143 次重连...
2018-04-27 15:41:06.3991 [WARN] :  >连接未成功。
2018-04-27 15:41:07.4755 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 144 次重连...
2018-04-27 15:41:09.3942 [WARN] :  >连接未成功。
2018-04-27 15:41:10.4706 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 145 次重连...
2018-04-27 15:41:12.3894 [WARN] :  >连接未成功。
2018-04-27 15:41:13.4658 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 146 次重连...
2018-04-27 15:41:15.4002 [WARN] :  >连接未成功。
2018-04-27 15:41:16.4766 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 147 次重连...
2018-04-27 15:41:18.3954 [WARN] :  >连接未成功。
2018-04-27 15:41:19.4718 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 148 次重连...
2018-04-27 15:41:21.3906 [WARN] :  >连接未成功。
2018-04-27 15:41:22.4670 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 149 次重连...
2018-04-27 15:41:24.4013 [WARN] :  >连接未成功。
2018-04-27 15:41:25.4777 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 150 次重连...
2018-04-27 15:41:27.3965 [WARN] :  >连接未成功。
2018-04-27 15:41:28.4729 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 151 次重连...
2018-04-27 15:41:30.3917 [WARN] :  >连接未成功。
2018-04-27 15:41:31.4681 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 152 次重连...
2018-04-27 15:41:33.4025 [WARN] :  >连接未成功。
2018-04-27 15:41:34.4789 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 153 次重连...
2018-04-27 15:41:36.3977 [WARN] :  >连接未成功。
2018-04-27 15:41:37.4741 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 154 次重连...
2018-04-27 15:41:39.3928 [WARN] :  >连接未成功。
2018-04-27 15:41:40.4692 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 155 次重连...
2018-04-27 15:41:42.3880 [WARN] :  >连接未成功。
2018-04-27 15:41:43.4644 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 156 次重连...
2018-04-27 15:41:45.3988 [WARN] :  >连接未成功。
2018-04-27 15:41:46.4752 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 157 次重连...
2018-04-27 15:41:48.3940 [WARN] :  >连接未成功。
2018-04-27 15:41:49.4704 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 158 次重连...
2018-04-27 15:41:51.3892 [WARN] :  >连接未成功。
2018-04-27 15:41:52.4538 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 159 次重连...
2018-04-27 15:46:01.9909 [TRACE] :  >--------------- Program start -----------------
2018-04-27 15:46:02.2249 [TRACE] :  >Load document...
2018-04-27 15:46:02.4277 [TRACE] :  >Hardware initialize...
2018-04-27 15:46:04.4713 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 1 次重连...
2018-04-27 15:46:06.3901 [WARN] :  >连接未成功。
2018-04-27 15:46:07.4664 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 2 次重连...
2018-04-27 15:46:09.3852 [WARN] :  >连接未成功。
2018-04-27 15:46:10.4616 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 3 次重连...
2018-04-27 15:46:12.3960 [WARN] :  >连接未成功。
2018-04-27 15:46:13.4724 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 4 次重连...
2018-04-27 15:46:15.3912 [WARN] :  >连接未成功。
2018-04-27 15:46:16.4676 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 5 次重连...
2018-04-27 15:46:18.3864 [WARN] :  >连接未成功。
2018-04-27 15:46:19.4628 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 6 次重连...
2018-04-27 15:46:21.3972 [WARN] :  >连接未成功。
2018-04-27 15:46:22.4736 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 7 次重连...
2018-04-27 15:46:24.3923 [WARN] :  >连接未成功。
2018-04-27 15:50:37.7018 [TRACE] :  >--------------- Program start -----------------
2018-04-27 15:50:37.9202 [TRACE] :  >Load document...
2018-04-27 15:50:38.1230 [TRACE] :  >Hardware initialize...
2018-04-27 15:50:39.9638 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 1 次重连...
2018-04-27 15:50:41.8826 [WARN] :  >连接未成功。
2018-04-27 15:50:42.9589 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 2 次重连...
2018-04-27 15:50:44.8933 [WARN] :  >连接未成功。
2018-04-27 15:50:45.9697 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 3 次重连...
2018-04-27 15:50:47.8885 [WARN] :  >连接未成功。
2018-04-27 15:50:48.9649 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 4 次重连...
2018-04-27 15:50:50.8837 [WARN] :  >连接未成功。
2018-04-27 15:50:51.9601 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 5 次重连...
2018-04-27 15:50:53.8945 [WARN] :  >连接未成功。
2018-04-27 15:50:54.9709 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 6 次重连...
2018-04-27 15:50:56.8897 [WARN] :  >连接未成功。
2018-04-27 15:50:57.9660 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 7 次重连...
2018-04-27 15:51:00.0096 [WARN] :  >连接未成功。
2018-04-27 15:51:01.0860 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 8 次重连...
2018-04-27 15:51:02.8956 [WARN] :  >连接未成功。
2018-04-27 15:51:03.9720 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 9 次重连...
2018-04-27 15:51:05.8908 [WARN] :  >连接未成功。
2018-04-27 15:51:06.9672 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 10 次重连...
2018-04-27 15:51:08.8860 [WARN] :  >连接未成功。
2018-04-27 15:51:09.9624 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 11 次重连...
2018-04-27 15:51:11.8968 [WARN] :  >连接未成功。
2018-04-27 15:51:12.9732 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 12 次重连...
2018-04-27 15:51:14.8919 [WARN] :  >连接未成功。
2018-04-27 15:51:15.9683 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 13 次重连...
2018-04-27 15:51:17.8871 [WARN] :  >连接未成功。
2018-04-27 15:52:13.4120 [TRACE] :  >--------------- Program start -----------------
2018-04-27 15:52:13.6364 [TRACE] :  >Load document...
2018-04-27 15:52:13.8428 [TRACE] :  >Hardware initialize...
2018-04-27 15:52:16.1526 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 1 次重连...
2018-04-27 15:52:17.8842 [WARN] :  >连接未成功。
2018-04-27 15:52:18.9605 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 2 次重连...
2018-04-27 15:52:20.8949 [WARN] :  >连接未成功。
2018-04-27 15:52:22.0025 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 3 次重连...
2018-04-27 15:52:23.8901 [WARN] :  >连接未成功。
2018-04-27 15:52:24.9665 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 4 次重连...
2018-04-27 15:52:26.8853 [WARN] :  >连接未成功。
